Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
24.0,0,86262.2,7188.516666666666,0.0,7.0,5.0,2.0,25,3.0,9.84,2.0,2,671.65,32.148396043498614,21.33,2,127.02598601526624,867.2336193095848,6,14.592061341815793,1
27.0,8,56270.8,4540.233333333334,6.0,5.0,23.0,5.0,47,22.0,28.19,10.0,0,3514.71,28.92385634705407,11.5,1,129.0856836604599,96.61923838319868,3,488.3184112896748,1
30.0,13,64674.2,5675.516666666666,9.0,7.0,17.0,6.0,58,23.0,1.71,12.0,,2374.96,25.980683877343758,11.25,1,197.226882969714,198.69149521587647,3,431.6332884810762,1
37.0,15,74169.76,6174.813333333333,9.0,7.0,27.0,2.0,36,24.0,7.79,15.0,,2529.47,34.79602854069737,14.92,1,87.82539137238996,44.38839520851453,1,725.2675467524289,1
18.0,3,18784.88,1371.4066666666668,8.0,3.0,26.0,7.0,3,19.0,17.08,12.0,1,2076.13,38.66418585762244,18.42,1,108.03367123147238,127.7535305133885,5,181.3534649218058,1
40.0,15,18762.55,1710.5458333333331,8.0,6.0,24.0,6.0,35,23.0,22.51,10.0,0,3916.73,33.06660513880728,2.08,1,54.05721079817104,40.62706510066608,1,316.37030743449617,1
34.0,8,31506.9,2448.5750000000007,6.0,10.0,34.0,7.0,52,19.0,16.75,7.0,1,1612.7,31.399922365388736,12.83,1,115.72383994306948,42.15085955141183,2,336.9828005055187,1
38.0,13,10127.625,872.96875,10.0,8.0,32.0,8.0,23,16.0,9.25,9.0,0,4673.99,30.59586312091363,9.17,1,39.103704516487326,45.81459737373053,5,282.37857310978217,1
28.0,9,73095.76,6077.313333333333,8.0,10.0,16.0,5.0,39,22.0,25.06,10.0,0,3617.11,32.24137980195716,4.92,1,211.06641217385155,84.22687874903555,1,552.4380424104462,1
34.0,0,38027.68,3214.973333333333,5.0,6.0,10.0,4.0,13,6.0,15.04,8.0,1,286.94,32.15810054077952,26.25,1,99.32828048079573,102.99497131248829,2,369.17408154004943,1
29.0,8,120889.62,10100.135,3.0,6.0,7.0,0.0,25,1.0,8.969999999999997,3.0,2,1204.98,38.5302623424166,20.33,0,0.0,250.61282705680972,1,999.4006729431903,1
25.0,9,9669.05,925.7541666666666,8.0,6.0,31.0,6.0,27,20.0,2.25,15.0,0,1626.12,34.026746971430896,9.33,1,44.19159101141758,46.4245547496925,6,291.95927090555665,1
17.0,3,17767.41,1407.6175,6.0,10.0,28.0,5.0,36,18.0,8.73,9.0,0,2595.94,37.80595215632137,10.08,1,65.48999469784222,70.76492560961627,6,294.5068296925415,1
38.0,15,14792.57,1181.7141666666666,10.0,7.0,20.0,8.0,52,20.0,25.8,13.0,0,4955.69,37.552940986619866,9.5,1,54.28779796583181,118.34400681655096,5,225.53961188428391,1
44.0,4,62538.3,5371.5250000000015,2.0,5.0,8.0,3.0,4,6.0,8.8,1.0,2,1375.7,34.20790706208386,22.0,0,87.79120053904198,384.8956608799732,6,354.46563858098483,1
18.0,5,13347.835,1064.3195833333332,5.0,7.0,19.0,2.0,9,21.0,18.66,4.0,,536.5,28.046912417558303,22.58,1,15.75804685932174,82.86854242006186,6,297.80536905394973,1
42.0,8,20474.27,1797.1891666666668,6.0,5.0,16.0,3.0,30,11.0,,6.0,1,1123.23,22.383633197805143,17.67,0,37.00176231785736,123.17320003893114,6,309.5439543098782,1
46.0,5,71734.24,5906.8533333333335,8.0,10.0,34.0,4.0,33,28.0,2.54,9.0,0,2290.25,24.318492938869184,5.67,1,219.4354268604336,185.61223562702477,2,435.637670845875,1
14.0,11,20082.58,1540.5483333333334,6.0,9.0,33.0,5.0,28,17.0,26.01,12.0,0,4230.46,24.55073483838058,4.0,1,66.0524603191935,84.68324388140431,6,293.31912913273555,1
37.0,10,7823.985,599.99875,6.0,5.0,34.0,3.0,56,25.0,8.53,11.0,,2193.11,40.55775316231071,14.5,1,11.426858191684222,20.970682647757798,3,287.60233416055803,1
44.0,13,49070.94,4128.245000000001,8.0,4.0,18.0,3.0,8,15.0,14.81,8.0,1,1800.41,26.08800527796817,5.83,1,72.73879851964888,384.0955277010031,4,225.9901737793481,1
18.0,11,9816.78,890.065,7.0,8.0,26.0,7.0,46,24.0,22.01,8.0,0,2672.05,29.09099610293277,11.0,1,48.39954008206016,47.43532390207877,6,283.1716360158611,1
43.0,11,20133.61,1671.8008333333337,8.0,7.0,18.0,6.0,12,18.0,8.1,5.0,1,1265.65,36.023675018217006,12.92,2,54.97308367155193,112.01700481493549,6,290.18999484684593,1
38.0,14,17172.14,1381.0116666666663,5.0,6.0,15.0,3.0,22,16.0,19.21,6.0,1,2334.98,38.57647934823282,10.0,1,24.95699192158311,132.8093986619928,0,270.33477608309084,1
41.0,13,9095.29,853.9408333333334,7.0,5.0,16.0,6.0,12,19.0,10.58,6.0,1,2016.31,32.05090410022681,15.33,1,42.47212401654394,32.37165442573089,5,290.5503048910585,1
43.0,11,10242.055,1100.5045833333334,8.0,5.0,17.0,2.0,29,10.0,12.6,11.0,1,1698.42,31.28083831049719,16.83,1,14.928551276236966,77.41194722212148,6,307.7099598349749,1
43.0,6,18137.25,1729.4375,7.0,6.0,8.0,7.0,29,10.0,17.26,6.0,,2234.83,40.31658079950817,6.42,1,72.05824652731067,57.26225424421526,2,293.6232492284741,1
29.0,1,49354.08,3924.84,10.0,10.0,17.0,8.0,40,25.0,29.55,7.0,0,4747.62,35.50603181286277,5.83,1,213.3981240835764,159.10840229186329,2,269.9774736245604,1
51.0,3,114148.24,9579.353333333334,6.0,4.0,5.0,1.0,9,20.0,13.15,0.0,1,1432.74,26.218029632688843,32.92,1,94.35790001806032,119.90924502413016,1,983.6681882911428,1
33.0,8,20040.64,1508.053333333333,3.0,6.0,9.0,2.0,23,9.0,10.68,0.0,2,1255.55,26.995442237604667,32.42,0,32.71828748280314,141.14888368850745,5,256.9381621620228,1
14.0,4,74733.44,5933.786666666668,9.0,6.0,19.0,5.0,17,20.0,28.48,9.0,0,4685.34,38.958289457164376,2.67,2,195.539771922156,254.72273396585652,6,433.11616077865415,1
33.0,15,30053.32,2254.443333333333,7.0,8.0,29.0,7.0,18,22.0,14.96,7.0,0,1300.78,34.66542373117673,13.0,1,130.46428247872706,95.20526806234257,2,249.7747827922637,1
53.0,6,94369.64,8164.136666666666,4.0,7.0,19.0,4.0,22,20.0,2.99,0.0,1,464.88,37.54208444979609,23.67,2,210.70934071526472,268.0845284114823,4,607.6197975399198,1
32.0,10,15908.46,1426.705,9.0,9.0,24.0,8.0,23,15.0,1.74,10.0,0,3099.7,25.116235493681327,1.0,1,87.78786261669974,96.93453366404043,4,227.94810371925985,1
17.0,12,15862.01,1404.8341666666668,10.0,6.0,31.0,6.0,24,24.0,24.42,13.0,0,4063.06,36.482709550367495,9.58,1,66.78293289286825,39.95602307373276,5,313.7444607000656,1
20.0,14,17497.83,1409.1525,3.0,7.0,19.0,4.0,25,15.0,8.13,6.0,1,2538.81,39.155189366561416,9.33,1,43.903944907751615,30.00167992532557,2,317.0096251669228,1
40.0,6,10341.68,761.8066666666667,7.0,6.0,16.0,8.0,41,23.0,4.61,14.0,0,2712.98,35.48887329312045,8.33,2,50.88803778141636,73.29457808323475,6,241.9980508020156,1
22.0,13,7156.425,413.36875,10.0,6.0,31.0,5.0,58,15.0,6.27,6.0,,1415.97,33.23773834313921,11.67,1,18.88157799217587,22.84104896372528,4,269.6142480440989,1
29.0,8,8393.96,780.4966666666666,5.0,5.0,32.0,2.0,14,17.0,18.84,12.0,,1402.78,38.58575012834393,14.42,1,8.025107606573853,86.94612281445295,6,273.07843624563986,1
26.0,9,60584.76,5124.730000000001,8.0,5.0,24.0,5.0,38,19.0,15.52,9.0,1,2428.62,31.58513995426893,8.83,1,189.14700999866704,176.23162972968902,5,427.094360271644,1
34.0,2,10227.53,987.2941666666668,9.0,6.0,22.0,6.0,19,20.0,-4.62,8.0,,1610.77,33.729071027923695,7.83,1,42.27073229372549,59.192590022881724,4,267.26609435005946,1
43.0,10,15302.74,1408.2283333333332,10.0,10.0,24.0,5.0,32,19.0,22.23,6.0,,4620.45,31.181303253852825,13.0,1,62.48154696519297,132.8584936301792,6,235.4827927379612,1
39.0,9,16533.7,1095.8083333333334,7.0,6.0,33.0,7.0,33,19.0,28.15,11.0,,3707.41,33.203743290811296,7.83,1,78.55521572824148,46.763062002830374,6,274.2625556022615,1
42.0,8,60224.34,5028.695,0.0,7.0,5.0,0.0,33,1.0,9.83,4.0,2,1261.46,34.195882446015695,22.67,0,0.0,124.58805516779438,1,618.2814448322057,1
51.0,8,140357.32,11636.443333333336,5.0,7.0,11.0,0.0,34,8.0,7.35,3.0,1,990.03,26.99513642069364,22.0,1,0.0,537.648654787008,0,915.9956785463254,1
36.0,3,37261.78,3361.148333333333,5.0,4.0,2.0,1.0,16,1.0,3.72,3.0,2,1106.94,35.85790867620781,31.42,0,28.963567257179808,142.5342906193791,6,454.61697545677436,1
48.0,7,121503.72,10000.31,4.0,6.0,3.0,2.0,14,1.0,0.86,2.0,,128.68,30.52339484306136,33.42,0,189.11931899522983,198.53385634527118,1,852.3778246594991,1
38.0,3,34134.78,2707.565,8.0,7.0,25.0,7.0,6,20.0,17.06,12.0,1,2374.78,37.30905451445087,13.58,1,195.5160024874414,172.3291007585304,6,192.91139675402823,1
16.0,2,17715.66,1486.305,6.0,5.0,23.0,6.0,52,20.0,15.48,9.0,,4609.86,33.077037327970466,8.0,1,52.70993210845372,45.91756625185978,0,320.0030016396865,1
45.0,15,35032.66,2853.388333333334,10.0,6.0,33.0,7.0,48,16.0,1.5199999999999996,10.0,0,1789.0,29.011114197045487,10.83,1,150.5000972995266,173.4955815196128,3,221.343154514194,1
14.0,2,30228.82,2406.068333333333,8.0,8.0,18.0,8.0,50,13.0,5.51,10.0,0,1430.8,24.492148972741237,12.58,1,131.5607132374166,70.38369976784988,2,288.66242032806684,1
47.0,12,106770.21,9132.5175,5.0,5.0,10.0,1.0,19,3.0,4.28,1.0,2,1286.15,26.79121938321837,18.33,0,56.01355898130086,553.0224357270598,5,584.2157552916392,1
29.0,14,8949.695,576.8079166666666,8.0,9.0,18.0,9.0,29,22.0,8.47,10.0,,4313.93,38.41960740789306,11.42,1,37.09661425548624,38.64428763801825,6,271.9398897731622,1
22.0,1,10142.545,991.2120833333332,8.0,8.0,31.0,9.0,59,21.0,17.0,8.0,0,4969.7,27.67930150784965,1.92,1,54.56928063161024,62.126965167581396,6,272.4249625341417,1
39.0,7,57107.52,4980.96,8.0,10.0,17.0,6.0,25,25.0,,7.0,,2538.7,34.5599543694434,13.17,1,154.70805785778015,66.31775101445889,1,517.070191127761,1
35.0,4,16264.7,1095.3916666666669,7.0,8.0,26.0,9.0,40,15.0,16.81,9.0,,3408.89,29.218023965654467,4.42,1,81.57426045441845,85.49138826175967,5,222.47351795048854,1
42.0,10,39231.42,3202.285,6.0,9.0,23.0,3.0,37,8.0,12.33,8.0,1,1720.78,41.029970919793264,15.33,2,49.07273644040175,97.24089629093687,2,423.91486726866134,1
31.0,15,21205.82,1880.1516666666664,3.0,3.0,3.0,0.0,11,5.0,10.72,3.0,,848.17,30.524008024459462,23.33,0,0.0,152.85175049574306,6,325.1634161709236,1
15.0,4,15135.96,1300.33,4.0,3.0,22.0,2.0,29,13.0,12.86,8.0,,1989.26,30.516285654315272,5.58,2,23.03452455102905,97.01350700745806,6,299.9849684415129,1
31.0,13,20986.9,1953.908333333333,10.0,7.0,16.0,7.0,48,17.0,17.61,12.0,1,2523.34,24.087778708735428,15.67,1,109.49677416270502,196.3578349189376,6,179.53622425169073,1
35.0,8,15364.1,1530.341666666667,8.0,10.0,20.0,5.0,41,14.0,1.57,14.0,0,2639.72,32.671379467689945,18.0,1,58.03431777182677,73.03931835662151,5,301.9605305382184,1
23.0,6,18671.92,1546.993333333333,2.0,7.0,11.0,4.0,25,12.0,7.71,4.0,,438.75,35.512786000431376,21.58,2,57.15643421522294,109.88828031474705,5,267.6546188033633,1
38.0,13,16322.12,1564.176666666667,9.0,5.0,17.0,7.0,55,21.0,4.4,10.0,0,3531.62,37.67074783688917,3.83,1,74.45421477065244,83.78293094446887,5,278.18052095154536,1
24.0,13,68267.04,5768.919999999999,7.0,7.0,32.0,2.0,17,15.0,16.0,7.0,,2357.03,32.53336105314761,10.83,1,78.91799156069023,143.9555951949609,3,614.0184132443487,1
28.0,0,10046.24,926.1866666666666,6.0,6.0,16.0,5.0,22,18.0,-6.35,9.0,,2378.91,36.24022755194825,15.5,2,37.81532035050532,95.04516931540522,5,239.75817700075612,1
34.0,11,14956.12,1235.3433333333337,2.0,6.0,1.0,2.0,30,6.0,9.17,2.0,2,851.44,36.04211008948762,18.75,0,17.739127202249307,44.23475294595796,6,351.5604531851261,1
26.0,1,14406.71,1236.559166666667,6.0,7.0,32.0,7.0,67,21.0,1.61,14.0,0,1286.9,34.86039612852841,17.5,1,53.55003158035459,119.52863568006552,6,240.57724940624652,1
17.0,15,32144.54,2950.711666666666,9.0,7.0,32.0,8.0,28,22.0,27.29,6.0,0,3360.92,33.80224193728362,6.75,1,166.09065286955968,105.01239355055436,6,313.96812024655264,1
44.0,2,9133.965,494.1637500000001,6.0,10.0,21.0,6.0,13,9.0,8.13,9.0,,2552.06,31.959139422752965,12.25,1,41.7397629034578,40.18648112906894,5,247.4901309674733,1
43.0,3,17535.57,1628.2975,4.0,6.0,29.0,2.0,29,15.0,9.55,8.0,1,2476.35,39.600726768398935,14.5,2,28.678836830886198,169.34731613826045,0,254.8035970308533,1
29.0,2,64840.32,5188.36,6.0,7.0,18.0,6.0,29,9.0,6.1400000000000015,12.0,1,2469.99,35.69794594990603,9.25,1,190.8036633843741,325.26891598318815,4,272.7634206324377,1
39.0,15,22143.31,2110.275833333333,5.0,6.0,17.0,3.0,25,19.0,7.18,3.0,1,1428.31,30.058126354798965,30.5,2,54.3649755967729,182.9927334575149,6,263.6698742790456,1
38.0,0,38117.06,3245.421666666666,8.0,5.0,34.0,6.0,20,24.0,26.16,15.0,0,2639.35,27.501403377974466,8.5,1,143.5088552873968,95.92687172181627,2,335.1064396574536,1
25.0,8,20823.28,1473.273333333333,7.0,6.0,25.0,7.0,28,25.0,20.59,12.0,0,2634.7,32.80743503152021,2.5,1,85.86895831841197,116.27191120334652,5,225.18646381157487,1
19.0,9,161689.72,13532.143333333332,0.0,7.0,6.0,0.0,16,3.0,1.59,4.0,2,1050.75,48.48985172844354,28.17,0,0.0,231.46214833228115,1,1361.7521850010519,1
42.0,15,14220.28,1404.023333333333,8.0,5.0,26.0,3.0,44,10.0,16.96,15.0,1,1504.95,26.20220771135301,13.33,1,31.682467068174983,84.78190137711756,6,313.9379648880408,1
26.0,3,9283.17,807.5975,9.0,8.0,28.0,8.0,42,24.0,0.95,12.0,0,1603.67,33.17688633120237,18.25,1,59.797864817441216,33.520970577548326,5,267.44091460501045,1
40.0,1,53320.08,4387.34,8.0,7.0,2.0,2.0,21,13.0,10.54,3.0,2,592.65,26.566171320494828,20.0,0,45.789962485987,73.53952507789434,2,569.4045124361188,1
28.0,2,8241.75,843.8125,8.0,6.0,19.0,2.0,25,25.0,8.89,16.0,0,2656.51,28.43381913915755,17.0,1,12.410539347329676,102.75103025546551,6,259.2196803972048,1
18.0,7,10203.99,1119.3325,6.0,10.0,30.0,3.0,15,8.0,8.53,12.0,1,1710.59,24.71868042430887,5.58,1,16.576583289658963,109.2581290342166,6,276.09853767612447,1
35.0,2,20344.02,1950.335,3.0,3.0,33.0,2.0,6,19.0,13.29,11.0,,1391.92,32.74677313461017,17.33,1,19.018108424556598,261.87856028635014,6,204.1368312890933,1
22.0,12,15081.12,1298.76,8.0,7.0,22.0,4.0,30,15.0,19.08,15.0,,1987.21,28.1530882794871,17.08,1,41.06589354729759,63.906313582688334,4,294.90379287001406,1
31.0,7,34775.16,3048.9300000000007,7.0,9.0,25.0,5.0,25,18.0,17.16,6.0,,3003.45,38.110734482939,13.33,1,126.5968143795764,140.80554416105585,3,297.49064145936785,1
29.0,6,7315.235,379.60291666666666,8.0,9.0,27.0,4.0,48,17.0,18.25,7.0,0,2399.88,28.61164091810492,17.75,1,22.555595920696945,50.44093326194439,6,254.96376248402527,1
32.0,0,20316.57,1926.0475,3.0,8.0,24.0,3.0,20,15.0,12.07,9.0,1,2584.09,34.853799667884005,7.92,1,45.78906263015938,53.736483425618886,2,343.07920394422166,1
45.0,6,30812.96,2422.7466666666664,1.0,7.0,3.0,1.0,10,6.0,8.21,4.0,2,990.47,25.05037490121702,29.17,2,24.06489015682753,65.49795459366557,3,412.7118219161736,1
15.0,13,29135.38,2138.9483333333333,10.0,7.0,21.0,9.0,17,25.0,8.04,7.0,0,1833.81,40.46403302811435,9.0,1,201.0022811215709,36.17725378684513,2,226.71529842491725,1
15.0,14,52882.77,4455.8975,6.0,10.0,25.0,7.0,52,18.0,9.95,10.0,0,2368.63,34.05036163110082,5.92,1,158.7561952328311,162.89064227862346,2,373.9429124885455,1
23.0,10,68988.68,5942.056666666666,5.0,4.0,7.0,2.0,14,4.0,7.15,3.0,2,1106.06,31.21947494532555,31.75,0,101.35813094961492,122.60580289499605,2,620.2417328220556,1
34.0,2,16408.77,1644.3975,4.0,6.0,23.0,3.0,22,16.0,14.11,9.0,1,1756.68,24.435906641948822,17.08,1,37.97203587135861,130.2744095694875,6,286.1933045591539,1
20.0,14,39024.34,3166.028333333333,4.0,5.0,33.0,2.0,5,19.0,9.22,12.0,,2201.24,36.5316096625272,12.83,1,58.201104111484185,171.5448219553834,6,376.85690726646584,1
46.0,9,54758.55,4730.2125,8.0,8.0,27.0,6.0,21,18.0,31.9,11.0,,3072.06,33.762914567963925,8.58,1,216.33556973671384,154.17789710675711,4,372.50778315652906,1
21.0,9,20027.29,1491.940833333333,6.0,9.0,26.0,5.0,50,11.0,12.3,9.0,1,2174.74,24.85229657039768,6.75,1,52.274177856118776,16.039409269557392,2,330.8804962076572,1
34.0,7,9916.865,1073.4054166666665,8.0,7.0,34.0,4.0,19,25.0,2.98,8.0,0,1968.73,25.07923610746913,6.42,1,18.53067554558929,58.814785093065,6,319.9950810280124,1
17.0,3,19540.67,1891.3891666666664,8.0,9.0,26.0,6.0,60,20.0,7.9,6.0,0,1584.95,31.945733634768324,9.75,2,69.28558143978887,25.75450602415764,1,334.0988292027201,1
18.0,7,15165.14,1505.7616666666663,10.0,7.0,25.0,9.0,52,16.0,17.91,7.0,,3001.52,28.957224059818124,0.92,2,67.76528287753112,154.9131187106719,5,207.89776507846364,1
42.0,4,16287.14,1097.2616666666663,8.0,5.0,26.0,2.0,9,17.0,17.39,6.0,,1802.72,36.00392070584715,19.92,1,20.49047230035986,125.13398357852913,6,254.10171078777768,1
22.0,5,43457.34,3666.445,6.0,5.0,31.0,4.0,53,17.0,8.24,11.0,0,1356.89,37.36392111733574,18.0,1,124.93147634918544,142.23542892647168,2,349.4775947243429,1
19.0,9,9345.955,558.8295833333333,6.0,7.0,24.0,7.0,31,25.0,28.71,6.0,,3992.71,35.82773402306693,2.75,1,51.51244451526969,50.84126485382482,6,243.52924896423886,1
27.0,6,29901.97,2462.830833333333,3.0,4.0,7.0,2.0,15,9.0,1.07,1.0,,319.85,27.57786867374673,22.17,0,42.43430890767929,81.53026410330759,3,382.31851032234647,1
15.0,10,20082.65,1470.5541666666668,7.0,7.0,31.0,5.0,26,22.0,7.06,10.0,0,1549.99,38.12427716615813,19.5,1,52.58060232476889,89.97427956698576,6,294.500534774912,1
39.0,13,31372.54,2741.3783333333336,8.0,6.0,28.0,7.0,23,18.0,18.82,11.0,0,3231.08,35.45644593850852,2.25,1,121.95980107471676,118.43917025898928,6,323.7388619996274,1
42.0,12,15469.21,1156.1008333333332,10.0,9.0,31.0,4.0,55,18.0,10.38,12.0,0,1820.35,36.329488796641954,9.42,1,38.67679590188479,76.85327759040277,3,260.08000984104575,1
17.0,1,19297.28,1489.1066666666666,5.0,5.0,19.0,6.0,8,9.0,10.09,8.0,1,2286.82,34.83277479118486,10.0,1,51.909419493671045,164.92047402338403,6,222.0807731496116,1
30.0,12,8721.605,927.8004166666666,6.0,7.0,20.0,2.0,15,14.0,6.48,7.0,1,2592.45,35.78565131020984,11.33,1,12.867951489971988,38.666438633710854,6,331.2456515429838,1
23.0,14,58942.6,5168.883333333333,9.0,6.0,18.0,6.0,58,22.0,0.52,12.0,,2517.0,34.764594331321305,15.67,1,187.70354492842685,69.00395944662485,2,510.1808289582816,1
18.0,8,30625.94,2706.1616666666664,6.0,5.0,27.0,2.0,62,23.0,1.63,11.0,0,1562.91,40.08227210825888,10.58,1,42.941090422469365,114.80240059146288,3,372.87267565273436,1
31.0,4,14292.96,1096.08,8.0,7.0,23.0,9.0,55,21.0,4.78,9.0,0,1975.27,21.86247740478445,7.67,1,78.22962898056794,146.73946730454747,6,174.6389037148846,1
27.0,2,16232.14,1496.678333333333,5.0,7.0,25.0,2.0,22,20.0,19.15,12.0,1,2446.43,32.43063361439636,6.0,1,14.977683452393528,128.07668854242493,6,296.61346133851487,1
39.0,6,115800.54,9860.045,4.0,4.0,9.0,1.0,2,2.0,11.9,2.0,2,194.96,27.38654757622209,25.67,0,81.74203565720637,235.23332853741817,4,939.0291358053756,1
28.0,5,57872.7,4669.725,7.0,5.0,28.0,5.0,7,20.0,9.37,9.0,1,1268.79,30.41432482633945,8.5,1,215.42745661790408,194.3318196356257,2,307.21322374647036,1
26.0,9,54881.55,4633.4625,9.0,10.0,22.0,7.0,25,18.0,5.24,11.0,0,4727.09,26.81048266157336,3.0,1,218.6546696623548,60.73862782433554,2,433.9529525133097,1
32.0,8,15769.54,1438.128333333333,8.0,6.0,18.0,2.0,18,15.0,7.02,11.0,0,1599.96,27.4883203794524,6.17,1,18.98573218971632,29.63571724959371,1,335.1913838940233,1
50.0,10,36549.68,3074.806666666667,0.0,5.0,12.0,0.0,15,9.0,4.58,4.0,2,1051.86,28.02489808374216,22.75,0,0.0,379.463044668942,6,218.0176219977247,1
28.0,1,8946560.0,7746.896666666666,4.0,7.0,11.0,2.0,19,14.0,5.85,0.0,2,666.9,32.55702880020188,23.42,0,118.69415709310042,653.6157349764702,6,292.379774597096,1
31.0,9,17091.96,1182.33,10.0,8.0,23.0,5.0,24,20.0,3.38,8.0,0,4047.31,29.088193795849232,8.08,1,54.857945863955706,86.42915878217525,6,266.945895353869,1
35.0,14,73542.28,5907.5233333333335,0.0,3.0,5.0,0.0,13,2.0,10.15,3.0,2,834.87,27.605990129415847,17.75,0,0.0,338.6531564364239,6,542.0991768969095,1
39.0,0,22457.51,1562.859572860562,0.0,3.0,11.0,0.0,21,0.0,2.68,3.0,2,811.19,36.83116839997554,28.42,0,200.59959380610465,105.61656604392391,5,350.72935062274274,1
16.0,15,9298.42,685.8683333333332,6.0,5.0,19.0,9.0,33,20.0,2.1,6.0,0,2820.44,38.14837711139759,8.75,1,57.85155535275672,45.79024078840024,5,244.9450371921764,1
27.0,0,28385.62,2500.468333333333,4.0,6.0,10.0,7.0,6,12.0,12.48,4.0,,64.65,35.65325192421997,17.17,1,88.63125778186499,120.36122167748323,3,301.0543538739851,1
39.0,7,47888.94,4197.745000000001,4.0,4.0,27.0,4.0,9,18.0,8.84,8.0,1,1835.98,27.421845714642288,14.08,1,150.78374500259952,101.60645538064823,2,417.38429961675234,1
15.0,12,52972.5,4600.375,7.0,5.0,32.0,3.0,49,24.0,7.2,11.0,0,2196.59,25.202393078857607,8.75,1,112.69576824348246,521.4244394551408,6,115.91729230137663,1
32.0,5,20316.57,1926.0475,3.0,8.0,24.0,3.0,20,15.0,,9.0,1,2584.09,37.343521084984985,8.33,2,45.78906263015938,229.0915569766797,6,207.7241303931609,1
22.0,13,14147.38,1091.9483333333333,7.0,10.0,30.0,3.0,56,18.0,7.54,7.0,1,2684.85,27.42618631029224,19.75,1,25.78757345986844,69.14874499346004,6,304.2585148800049,1
18.0,7,58164.12,5046.01,6.0,7.0,5.0,0.0,16,19.0,11.2,0.0,1,1075.84,25.86839153933575,33.42,0,0.0,414.7598056027289,4,359.8411943972711,1
35.0,9,32129.0,2514.4166666666665,3.0,7.0,10.0,2.0,30,17.0,12.84,8.0,1,2554.25,26.14737282552115,13.42,1,34.996481164896124,54.7034420792317,2,411.74174342253883,1
31.0,0,9390.68,686.5566666666667,9.0,7.0,31.0,9.0,17,24.0,17.2,13.0,0,4598.36,37.257021009392645,6.25,1,45.556760190942605,38.90306497266728,3,244.19584150305684,1
41.0,0,43892.31,3798.6925,6.0,9.0,28.0,4.0,45,22.0,5.91,12.0,,2001.71,37.33186426143081,10.17,1,80.11142370706325,72.15687803923424,2,477.6009482537025,1
43.0,10,16523.08,1497.9233333333334,9.0,5.0,27.0,8.0,44,24.0,29.39,11.0,0,4959.32,37.27212180544476,13.25,1,109.35109000432831,62.344156097362614,6,268.09708723164243,1
30.0,7,9335.19,844.9325,7.0,10.0,26.0,6.0,17,17.0,18.18,7.0,1,1860.2,28.890012788226024,13.42,1,41.49926737000092,0.0,1,276.7794143700493,1
23.0,10,38060.7,3197.725,6.0,6.0,31.0,6.0,31,25.0,,12.0,0,3813.35,35.943473407478535,4.0,1,172.41152267824066,386.6889369476284,6,50.672040374130965,1
24.0,8,10004.805,984.73375,10.0,8.0,25.0,9.0,59,23.0,16.06,11.0,,4532.65,31.087205532640304,8.25,1,43.18129287365012,85.70765329147517,5,249.58442883487476,1
42.0,3,17562.41,1683.5341666666666,7.0,9.0,31.0,4.0,29,18.0,8.94,8.0,1,2240.76,36.972083610990005,18.58,1,46.13293784979064,153.607566322078,6,258.612912494798,1
27.0,13,49847.55,3884.9625,9.0,5.0,18.0,3.0,17,16.0,2.77,8.0,0,2173.47,28.793572560551084,19.5,1,71.67569993395902,123.39881804013045,2,443.4217320259105,1
38.0,0,35142.57,3074.5475,3.0,7.0,18.0,4.0,10,14.0,8.64,5.0,1,951.46,28.64151963464557,16.17,2,90.90178476896229,53.0385002814788,2,413.5144649495589,1
42.0,10,43581.71,3679.8091666666655,0.0,4.0,8.0,4.0,0,12.0,3.46,7.0,2,110.71,23.826970286418447,17.33,0,141.26015785581012,190.91365827555757,3,295.807100535299,1
28.0,3,14785.12,1365.0933333333337,6.0,9.0,17.0,5.0,58,22.0,22.41,17.0,0,4780.8,27.69242966338759,1.92,1,43.96605324641933,99.36822259732556,5,273.1750574895885,1
21.0,5,8736.19,639.0158333333334,4.0,5.0,29.0,3.0,8,16.0,11.25,4.0,1,1895.45,30.814202044578792,11.42,2,16.666263274035494,56.45778078493954,6,280.7775392743584,1
18.0,14,19742.24,1619.186666666667,7.0,6.0,32.0,4.0,22,13.0,9.55,9.0,1,1373.49,37.87600908031448,8.75,2,52.09095848007586,60.92345380576764,3,308.90425438082315,1
18.0,14,19852.64,1811.492411866665,5.0,4.0,18.0,2.0,35,11.0,18.92,8.0,1,1355.63,38.505171307566826,16.67,1,141.65910231089387,77.86466618835044,6,372.50915296742403,1
18.0,1,16310.84,1333.236666666667,7.0,6.0,8.0,4.0,8,16.0,5.29,3.0,1,217.4,32.05797676994407,21.92,0,35.569760240023385,125.11550490433218,6,262.6384015223111,1
